Año,Mes,Departamento,Producto General,Descripcion Partida 4 Digitos,Partida,Descripcion Partida10 Digitos,Exportaciones en valor (Miles USD FOB),Exportaciones en volumen (toneladas)
2022,Septiembre,Bogotá,Leche y nata,"0402-Leche y nata (crema), concentradas, o con adición de azúcar u otro edulcolorante.",402999000,"Las demás leches y natas (cremas) concentradas, azucaradas o edulcoradas de otro modo.",0,0
2022,Septiembre,Bogotá,Lechugas,"0705-Lechugas (lactuca sativa) y achicorias, comprendidas la escarola y la endibia (cichorium spp).",705110000,"Lechugas repolladas, frescas o refrigeradas.",1,0
2022,Septiembre,Bogotá,Lechugas,"0705-Lechugas (lactuca sativa) y achicorias, comprendidas la escarola y la endibia (cichorium spp).",705190000,"Las demás lechugas (lactuca sativa), frescas o refrigeradas.",2,1
2022,Septiembre,Bogotá,Lentejas,"0713-Hortalizas (incluso silvestres) de vaina secas desvainadas, aunque estén mondadas o partidas.",713409000,"Las demás lentejas secas, desvainadas, incluso mondadas o partidas.",0,0
2022,Septiembre,Bogotá,Levaduras vivas,2102-Levaduras (vivas o muertas); los demás microorganismos monocelulares muertos.,2102109000,Las demás levaduras vivas.,583,361
2022,Septiembre,Bogotá,Lima,"0805-Agrios, (cítricos) frescos o secos.",805502200,"Lima Tahití (limón Tahití) (citrus latifolia), frescas o secas.",6,9
2022,Septiembre,Bogotá,Lulo,"0810-Las demás u otros frutos, frescos.",810909020,Lulo (naranjilla) (Solanum quitoense) frescos.-,4,1
2022,Septiembre,Bogotá,Maíz,1005-Maíz.,1005901100,Maíz duro amarillo.,1,0
2022,Septiembre,Bogotá,Maíz,1005-Maíz.,1005902000,Maíz reventón (Zea convar microsperma o zea mays var eventa).,0,0
2022,Septiembre,Bogotá,Maíz,"1104-Granos de cereales trabajados de otro modo (por ejemplo: mondados, aplastados en copos, perlado.",1104230000,"Granos trabajados (por ejemplo: mondados, perlados, troceados o quebrantados), de maíz.",0,0
2022,Septiembre,Bogotá,Maíz dulce,"2005-Las demás hortalizas, preparadas o  conservadas (excepto en vinagre o en acido acético).",2005800000,"Maíz dulce (zea mays var. saccharata) preparado o conservado (excepto en vinagre o en ácido acético), sin congelar.",31,9
2022,Septiembre,Bogotá,Mangos,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804502000,Mangos y mangostanes frescos o secos.,345,58
2022,Septiembre,Bogotá,Mangos,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008993000,"Mangos preparados o conservados de otra forma, incluso con adición de azúcar  u otro edulcorante o alcohol.",76,42
2022,Septiembre,Bogotá,Maní,"1202-Maníes (cacahuetes, cacahuates) sin tostar ni cocer de otro modo, incluso sin cáscara.",1202420000,"Los demás Maníes (cacahuetes, cacahuates) sin tostar ni cocer de otro modo, sin cáscara incluso quebrantados",1,0
2022,Septiembre,Bogotá,Maní,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008119000,"Los demás maníes (cacahuetes, cacahuates), preparados o conservados de otro modo.",6,1
2022,Septiembre,Bogotá,Mantequilla,0405-Mantequilla (manteca) y demás materias grasas de la leche; pastas lácteas para untar.,405909000,Las demás materias grasas de la leche.,0,0
2022,Septiembre,Bogotá,Margarina,"1517-Margarina, mezclas o preparaciones alimenticias de grasas o de aceites, animales o vegetales.",1517100000,"Margarina, excepto la margarina líquida.",1135,786
2022,Septiembre,Bogotá,Melones y sandias,"0807-Melones, sandías y papayas frescos.",807110000,Sandías frescas.,3,3
2022,Septiembre,Bogotá,Melones y sandias,"0807-Melones, sandías y papayas frescos.",807190000,Melones frescos.,0,0
2022,Septiembre,Bogotá,Mezclas de frutos,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008970000,"Mezclas de frutos y demás partes comestibles de plantas, con excepción de las mezclas de la subpartida 2008.19.",19,5
2022,Septiembre,Bogotá,Mezclas y pastas productos de panadería,"1901-Extracto de malta; preparaciones alimenticias de harina, sémola, almidón, fécula.",1901200000,"Mezclas y pastas para la preparación de productos de panadería, pasteleria o galletería, de la partida 19.05.",64,24
2022,Septiembre,Bogotá,Miel,0409-Miel Natural,409009000,La demás mieles naturales.,5,0
2022,Septiembre,Bogotá,Musgos y líquenes,"0604-Follaje, hojas, ramas y demás partes de plantas, sin flores ni capullos y hierbas, musgos.",604200000,"FOLLAJE, HOJAS, RAMAS Y DEMÁS PARTES DE PLANTAS SIN FLORES NI CAPULLOS, Y HIERBAS, MUSGOS Y LINQUENES PARA RAMOS O ADORNADOS FRESCOS",454,65
2022,Septiembre,Bogotá,Musgos y líquenes,"0604-Follaje, hojas, ramas y demás partes de plantas, sin flores ni capullos y hierbas, musgos.",604900000,"LOS DEMÁS FOLLAJES, HOJAS, RAMAS Y DEMÁS PARTES DE PLANTAS, SIN FLORES NI CAPULLOS Y HIERBAS, MUSGOS Y LINQUENES PARA RAMOS O ADORNOS, SECOS BLANQUEADOS O TEÑIDOS,IMPREGNADOS O PREPARADOS DE OTRA FORMA",40,1
2022,Septiembre,Bogotá,Naranjas,"0805-Agrios, (cítricos) frescos o secos.",805100000,Naranjas frescas o secas.,1,1
2022,Septiembre,Bogotá,No Aplica,0106-Los demás animales vivos.,106131100,"Llamas (Lama glama), incluidos los guanacos vivos",0,0
2022,Septiembre,Bogotá,No Aplica,0106-Los demás animales vivos.,106131200,Alpacas (Lama pacus) vivos,0,0
2022,Septiembre,Bogotá,No Aplica,0106-Los demás animales vivos.,106140000,Conejos y liebres vivos,0,0
2022,Septiembre,Bogotá,No Aplica,"0603-Flores y capullos, cortados para ramos o adornos, frescos, secos, blanqueados, teñidos..",603199010,Hortensias (Hydrangea spp) frescas,64,13
2022,Septiembre,Bogotá,No Aplica,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106906900,Las demás preparaciones edulcorantes,1,0
2022,Septiembre,Bogotá,Otras especias,"0910-Jenjibre, azafrán, cúrcuma, tomillo, hojas de laurel, ""curry"" y demás especias.",910991000,Hojas de laurel,14,2
2022,Septiembre,Bogotá,Otras especias,"0910-Jenjibre, azafrán, cúrcuma, tomillo, hojas de laurel, ""curry"" y demás especias.",910999000,Las demás especias.,207,39
2022,Septiembre,Bogotá,Otros vegetales para el consumo humano,"1212-Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas.",1212999000,"Los demás huesos (carozos) y almendras de frutos y demás productos vegetales empleados principalmente en la alimentación humana, no expresados ni comprendidos en otra parte.",29,1
2022,Septiembre,Bogotá,Panela,"1701-Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",1701130000,AZUCAR DE CAÑA MENCIONADO EN LA NOTA 2 DE SUBPARTIDA DEL CAPÍTULO 17,9,4
2022,Septiembre,Bogotá,Papas,0701-Papas (patatas) frescas o refrigeradas.,701900000,"Las demás papas (patatas), frescas o refrigeradas.",4,3
2022,Septiembre,Bogotá,Papas,"0710-Hortalizas ( incluso silvestres) aunque estén cocidas en agua o vapor, congeladas.",710100000,"Papas (patatas) aunque estén cocidas en agua o vapor, congeladas.",86,34
2022,Septiembre,Bogotá,Papas,"2004-Las demás hortalizas, preparadas o conservadas (excepto en vinagre o en acido acético).",2004100000,"Papas (patatas) preparadas o conservadas (excepto en vinagre o en ácido acético), congeladas.",61,23
2022,Septiembre,Bogotá,Papas,"2005-Las demás hortalizas, preparadas o  conservadas (excepto en vinagre o en acido acético).",2005200000,"Papas (patatas), preparadas o conservadas (excepto en vinagre o en ácido acético), sin congelar.",101,38
2022,Septiembre,Bogotá,Papayas,"0807-Melones, sandías y papayas frescos.",807200000,Papayas frescas.,4,2
2022,Septiembre,Bogotá,Papayas,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008992000,"Papayas preparadas o conservadas de otra forma, incluso con adición de azúcar u  otro edulcorante o alcohol.",3,2
2022,Septiembre,Bogotá,Peces o pescados vivos,"0301-Peces o pescados, vivos.",301110020,Arawana plateada (osteoglossum bicirrhosum).de agua dulce vivos.,9,0
2022,Septiembre,Bogotá,Peces o pescados vivos,"0301-Peces o pescados, vivos.",301110090,"Peces ornamentales de agua dulce, vivos",431,39
2022,Septiembre,Bogotá,Pepinos y pepinillos,"0707-Pepinos y pepinillos, frescos o refrigerados.",707000000,"Pepinos y pepinillos, frescos o refrigerados.",0,0
2022,Septiembre,Bogotá,Peptonas,"3504-Peptonas y sus derivados,; las demás materias proteicas y sus derivados, no expresados.",3504001000,Peptonas y sus derivados.,0,0
2022,Septiembre,Bogotá,Peptonas,"3504-Peptonas y sus derivados,; las demás materias proteicas y sus derivados, no expresados.",3504009000,"Las demás materias proteinicas y sus derivados, no expresados ni comprendidos en otra parte; polvo de cueros y pieles, incluso tratado al cromo.",3,0
2022,Septiembre,Bogotá,Peras,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008400000,"Peras preparadas o conservadas de otro modo, incluso con adición de azúcar u otro edulcorante o alcohol.",5,3
2022,Septiembre,Bogotá,Pescado congelado,"0303-Pescado congelado, excepto filetes y demás carne de pescado de la partida No. 03.04.",303230000,"TILAPIAS (OREOCHROMIS SPP.), CONGELADAS EXCEPTO LOS FILETES Y EXCEPTO LOS HIGADOS, HUEVAS  Y LECHAS.",79,28
2022,Septiembre,Bogotá,Pescado fresco o refrigerado,"0304-Filetes y demás carne de pescado (incluso picada), frescos, refrigerados o congelados.",304420000,"FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",3,0
2022,Septiembre,Bogotá,Piñas,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804300000,"Piñas tropicales (ananas), frescas o secas.",14,8
2022,Septiembre,Bogotá,Piñas,"2007-Confituras, jaleas y mermeladas, purés y pastas de frutas y otros frutos, obtenidos por cocción.",2007991100,"Compotas, jaleas y mermeladas de piñas tropicales (ananas), obtenidas por cocción, incluso con adición de azúcar u otro edulcorante.",8,2
2022,Septiembre,Bogotá,Piñas,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008209000,Las demás piñas tropicales (ananas) preparadas o conservadas de otro modo.,44,24
2022,Septiembre,Bogotá,Pitahayas,"0810-Las demás u otros frutos, frescos.",810904000,Pitahayas frescas.,98,16
2022,Septiembre,Bogotá,Plantas aromáticas y medicinales,"0908-Nuez Moscada, macís, amomos y cardamomos.",908310000,AMOMOS Y CARDAMOMOS SIN TRITURAR NI PULVERIZAR.,5,1
2022,Septiembre,Bogotá,Plantas aromáticas y medicinales,"1211-Plantas, partes de plantas, semillas y frutos de las especies utilizadas especialmente en perfumes.",1211903000,"Orégano (origanum vulgare) fresco o seco, incluso cortado, quebrantado o pulverizado.",298,86
2022,Septiembre,Bogotá,Plantas aromáticas y medicinales,"1211-Plantas, partes de plantas, semillas y frutos de las especies utilizadas especialmente en perfumes.",1211909000,"Las demás plantas y partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfumería, en medicina o como insecticidas, parasiticidas o similares, frescos o secos, incluso cortados, quebrantados o pulverizados.",1781,311
2022,Septiembre,Bogotá,Plantas vivas,"0602-Las demás plantas vivas (incluidas sus raíces), esquejes e injertos, blanco de setas.",602109000,Los demás esquejes sin enraizar e injertos.,56,1
2022,Septiembre,Bogotá,Plantas vivas,"0602-Las demás plantas vivas (incluidas sus raíces), esquejes e injertos, blanco de setas.",602400000,"Rosales, incluso injertados.",1,0
2022,Septiembre,Bogotá,Plantas vivas,"0602-Las demás plantas vivas (incluidas sus raíces), esquejes e injertos, blanco de setas.",602909000,Las demás plantas vivas (incluidas sus raíces); micelios,102,8
2022,Septiembre,Bogotá,Por definir (fuente DANE),"2202-Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro dulcorante..",2202990000,Las demas bebidas no alcoholicas excepto los jugos de la partida 20.09,139,137
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,"1901-Extracto de malta; preparaciones alimenticias de harina, sémola, almidón, fécula.",1901909000,Las demás preparaciones alimenticias de la partida 19.01 no expresadas ni comprendidas en otras partidas.,74,18
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106101900,Los demás concentrados de proteínas y sustancias proteicas texturadas.,5,1
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106901000,"Polvos para la preparación de budines, cremas, helados, postres, gelatinas y similares.",20,4
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106902100,"Preparaciones compuestas cuyo grado alcohólico volumétrico sea inferior o igual al 0,5 % vol., para la elaboración de bebidas, presentadas en envases acondicionados para la venta al por menor.",180,56
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106903000,Hidrolizados de proteínas.,81,4
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106904000,Autolizados de levaduras.,1008,134
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106905000,Mejoradores de panificación.,247,60
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907100,"Complementos alimenticios, que contengan exclusivamente mezclas o extractos de plantas, partes de plantas, semillas o frutos.",110,5
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907200,"Complementos alimenticios, que contengan exclusivamente mezclas o extractos de plantas, partes de plantas, semillas o frutos, con vitaminas, minerales u otras sustancias.",316,14
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907300,"Complementos alimenticios, que contengan exclusivamente mezclas de vitaminas y minerales.",992,29
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907400,"Complementos alimenticios, que contengan exclusivamente mezclas vitaminas.",799,39
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907900,Los demás complementos alimenticios.,160,8
2022,Septiembre,Bogotá,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106909000,Las demás preparaciones alimenticias no expresadas ni comprendidas en otra parte.,437,42
2022,Septiembre,Bogotá,Preparaciones para la alimentación infantil,"1901-Extracto de malta; preparaciones alimenticias de harina, sémola, almidón, fécula.",1901109100,"Las demás preparaciones para la alimentación infantil, a base de harinas, sémolas, almidones, féculas o extractos de malta,  acondicionadas para la venta al por menor.",3,3
2022,Septiembre,Bogotá,Preparaciones para la alimentación infantil,"1901-Extracto de malta; preparaciones alimenticias de harina, sémola, almidón, fécula.",1901109900,Las demás preparaciones para la alimentación infantil acondicionadas para la venta al por menor.,175,20
